provincia,partido,localidad,link indec,adsl,cablemodem,dial up,fibra optica,otros,satelital,wimax,wireless,total general,adls
jujuy,el carmen,pampa blanca,38014080,67.0,221.0,0.0,0.0,0.0,2.0,0.0,1.0,291.0,67.0
jujuy,el carmen,perico,38014090,0.0,2034.0,0.0,0.0,0.0,1.0,0.0,11.0,2046.0,0.0
jujuy,el carmen,puesto viejo,38014100,0.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,0.0
jujuy,el carmen,aguas calientes,38014010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0
jujuy,humahuaca,el aguilar,38028020,0.0,0.0,0.0,0.0,181.0,1.0,0.0,0.0,182.0,0.0
jujuy,humahuaca,hipólito yrigoyen (est. iturbe),38028030,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,humahuaca,humahuaca,38028040,369.0,0.0,0.0,0.0,120.0,7.0,0.0,330.0,826.0,369.0
jujuy,humahuaca,tres cruces,38028050,0.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,35.0,0.0
jujuy,humahuaca,uquía (est. senador pérez),38028060,3.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,48.0,3.0
jujuy,ledesma,caimancito,38035030,209.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,247.0,209.0
jujuy,ledesma,calilegua,38035040,0.0,500.0,0.0,0.0,0.0,1.0,0.0,144.0,645.0,0.0
jujuy,ledesma,chalicán,38035050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
jujuy,ledesma,fraile pintado,38035060,650.0,23.0,0.0,0.0,0.0,1.0,0.0,121.0,795.0,650.0
jujuy,ledesma,libertador general san martín (est. ledesma),38035080,60.0,6065.0,0.0,1.0,0.0,3.0,0.0,787.0,7915.0,60.0
jujuy,ledesma,yuto,38035110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,176.0,177.0,0.0
jujuy,otros,otros,sin datos,0.0,0.0,0.0,0.0,1.085,0.0,0.0,0.0,1085.0,0.0
jujuy,palpalá,carahunco,38042010,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
jujuy,palpalá,centro forestal,38042020,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
jujuy,palpalá,palpalá (est. gral. manuel n. savio),38042040,1.931,1004.0,0.0,3.395,56.0,3.0,0.0,1.0,6390.0,1.931
jujuy,palpalá,rio blanco,38042010,0.0,53.0,0.0,21.0,0.0,0.0,0.0,0.0,74.0,0.0
jujuy,rinconada,liviara,38049020,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
jujuy,rinconada,loma blanca,38049025,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
jujuy,rinconada,nuevo pirquitas,38049030,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,7.0,0.0
jujuy,rinconada,coyaguaima,38049007,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,rinconada,orosmayo,38049035,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,rinconada,rinconada,38049040,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
jujuy,rinconada,lagunillas de farallón,38049010,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0
jujuy,san antonio,loteo navea,38056020,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,77.0,0.0
jujuy,san antonio,san antonio,38056030,1.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,1.0
jujuy,san antonio,el ceibal,38056010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
jujuy,san antonio,los alisos,38056017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
jujuy,san pedro,la esperanza,38063070,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
jujuy,san pedro,la mendieta,38063090,0.0,0.0,0.0,0.0,0.0,1.0,0.0,240.0,241.0,0.0
jujuy,san pedro,san pedro (est. san pedro de jujuy),38063180,5.822,1334.0,0.0,1.468,0.0,1.0,0.0,74.0,8699.0,5.822
jujuy,san pedro,san lucas,38063170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
jujuy,san pedro,don emilio,38063030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0
jujuy,san pedro,rosario de río grande,38063150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
jujuy,santa barbara,el fuerte,38070010,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
jujuy,santa barbara,el piquete,38070020,75.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,96.0,75.0
jujuy,santa barbara,el talar,38070030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,141.0,142.0,0.0
jujuy,santa barbara,otros,sin datos,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
jujuy,santa barbara,palma sola,38070040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.0,116.0,0.0
jujuy,santa barbara,santa clara,38070060,102.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,182.0,102.0
jujuy,santa barbara,vinalito,38070070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0
jujuy,santa catalina,casira,38077010,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,santa catalina,ciénega,38077020,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,santa catalina,cieneguillas,38077030,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,santa catalina,cusi cusi,38077040,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,santa catalina,misarrumi,38077060,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
jujuy,santa catalina,oratorio,38077070,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,santa catalina,paicone,38077080,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,santa catalina,santa catalina,38077100,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,0.0
jujuy,susques,el toro,38084030,0.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,22.0,0.0
jujuy,susques,huáncar,38084040,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,0.0
jujuy,susques,olacapato,38084055,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,9.0,0.0
jujuy,susques,olaroz chico,38084060,0.0,0.0,0.0,30.0,0.0,1.0,0.0,5.0,36.0,0.0
jujuy,susques,pastos chicos,38084070,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0
jujuy,susques,puesto sey,38084080,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0
jujuy,susques,san juan de quillaqués,38084090,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,17.0,0.0
jujuy,susques,susques,38084100,0.0,0.0,0.0,275.0,0.0,11.0,0.0,18.0,304.0,0.0
jujuy,susques,coranzuli,38084020,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0
jujuy,susques,catua,38084010,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,70.0,0.0
jujuy,susques,jama,38084045,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0
jujuy,susques,mina providencia,38084050,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,tilcara,huacalera,38094020,0.0,0.0,0.0,5.0,56.0,0.0,0.0,0.0,61.0,0.0
jujuy,tilcara,juella,38094030,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0
jujuy,tilcara,maimará,38094040,0.0,0.0,0.0,5.0,430.0,2.0,0.0,76.0,513.0,0.0
jujuy,tilcara,tilcara,38094050,0.0,0.0,0.0,5.0,70.0,3.0,0.0,375.0,453.0,0.0
jujuy,tumbaya,bárcena,38098010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,0.0
jujuy,tumbaya,purmamarca,38098030,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,77.0
jujuy,tumbaya,volcán,38098050,1.0,0.0,0.0,0.0,5.0,0.0,0.0,93.0,99.0,1.0
jujuy,tumbaya,el moreno,38098020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jujuy,tumbaya,tumbaya,38098040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,342.0,0.0
jujuy,valle grande,santa ana,38105040,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
jujuy,yavi,barrios,38112010,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,yavi,cangrejillos,38112020,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,yavi,la intermedia,38112040,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,yavi,la quiaca,38112050,660.0,0.0,0.0,75.0,5.0,1.0,0.0,1.0,742.0,660.0
jujuy,yavi,pumahuasi,38112070,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,yavi,yavi chico,38112090,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,yavi,yavi,38112080,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
la pampa,atreucó,doblas,42007010,0.0,333.0,0.0,40.0,0.0,1.0,0.0,41.0,415.0,0.0
la pampa,atreucó,macachín,42007020,0.0,0.0,0.0,301.0,0.0,1.0,0.0,1.004,1306.0,0.0
la pampa,atreucó,miguel riglos,42007030,0.0,0.0,0.0,3.0,0.0,1.0,0.0,110.0,114.0,0.0
la pampa,atreucó,rolón,42007040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,70.0,0.0
la pampa,atreucó,tomas m. anchorena,42007050,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,7.0,0.0
la pampa,caleu caleu,la adela,42014020,0.0,261.0,0.0,0.0,0.0,3.0,0.0,335.0,599.0,0.0
la pampa,capital,anguil,42021010,0.0,138.0,0.0,2.0,99.0,1.0,0.0,334.0,574.0,0.0
la pampa,capital,santa rosa,42021020,1.76,46905.0,66.0,1.387,3.066,3.0,0.0,271.0,53458.0,1.76
la pampa,catriló,catriló,42028010,0.0,509.0,1.0,680.0,327.0,1.0,0.0,0.0,1518.0,0.0
la pampa,catriló,la gloria,42028020,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0
la pampa,catriló,lonquimay,42028030,0.0,278.0,0.0,1.0,71.0,1.0,0.0,0.0,351.0,0.0
la pampa,catriló,uriburu,42028040,0.0,90.0,0.0,1.0,94.0,2.0,0.0,149.0,336.0,0.0
la pampa,chalileo,santa isabel,42049010,0.0,0.0,2.0,0.0,0.0,1.0,0.0,862.0,865.0,0.0
la pampa,chapaleufú,bernardo larroude,42056010,0.0,0.0,1.0,57.0,0.0,1.0,0.0,530.0,589.0,0.0
la pampa,chapaleufú,ceballos,42056020,0.0,0.0,0.0,1.0,0.0,1.0,0.0,73.0,75.0,0.0
la pampa,chapaleufú,coronel hilario lagos (est. aguas buenas),42056030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,238.0,239.0,0.0
la pampa,chapaleufú,intendente alvear,42056040,83.0,613.0,1.0,209.0,1.0,2.0,0.0,556.0,1465.0,83.0
la pampa,chapaleufú,sarah,42056050,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,18.0,0.0
la pampa,chapaleufú,vértiz,42056060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,0.0
la pampa,chical co,la humada,42063020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152.0,153.0,0.0
la pampa,conhelo,conhelo,42035010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
la pampa,conhelo,eduardo castex,42035020,1.693,1341.0,0.0,7.0,0.0,1.0,0.0,0.0,3042.0,1.693
la pampa,conhelo,mauricio mayer,42035030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,31.0,0.0
la pampa,conhelo,monte nievas,42035040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,46.0,0.0
la pampa,conhelo,rucanelo,42035050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,27.0,0.0
la pampa,conhelo,winifreda,42035060,0.0,192.0,2.0,693.0,2.0,0.0,0.0,195.0,1084.0,0.0
la pampa,curacó,gobernador duval,42042010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,84.0,0.0
la pampa,curacó,puelches,42042020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,69.0,0.0
la pampa,guatraché,alpachiri,42070010,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
la pampa,guatraché,general manuel j. campos,42070020,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
la pampa,guatraché,guatraché,42070030,0.0,239.0,0.0,2.0,0.0,1.0,0.0,278.0,520.0,0.0
la pampa,guatraché,santa teresa,42070050,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
la pampa,guatraché,perú,42070040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0
la pampa,hucal,abramo,42077010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,64.0,66.0,0.0
la pampa,hucal,bernasconi,42077020,48.0,0.0,0.0,1.0,0.0,1.0,0.0,603.0,653.0,48.0
la pampa,hucal,general san martín (est. villa alba),42077030,0.0,0.0,0.0,2.0,0.0,0.0,0.0,826.0,828.0,0.0
la pampa,hucal,jacinto arauz,42077050,631.0,0.0,0.0,2.0,0.0,2.0,0.0,76.0,711.0,631.0
la pampa,limay mahuida,la reforma,42091010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,66.0,0.0
la pampa,limay mahuida,limay mahuida,42091020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,17.0,0.0
la pampa,loventué,carro quemado,42098010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.0,52.0,0.0
la pampa,loventué,luan toro,42098030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,68.0,0.0
la pampa,loventué,telén,42098040,0.0,0.0,0.0,1.0,0.0,1.0,0.0,198.0,200.0,0.0
la pampa,loventué,victorica,42098050,0.0,0.0,0.0,2.0,0.0,1.0,0.0,482.0,485.0,0.0
la pampa,loventué,loventué,42098020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
la pampa,maracó,agustoni,42105010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0
la pampa,maracó,dorila,42105020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,54.0,0.0
la pampa,maracó,general pico,42105030,2.535,1.0,91.0,14.688,278.0,1.0,0.0,3.015,20609.0,2.535
la pampa,maracó,speluzzi,42105040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,42.0,0.0
la pampa,otros,otros,sin datos,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
la pampa,puelén,25 de mayo,42112020,0.0,0.0,0.0,1.027,0.0,0.0,0.0,950.0,1977.0,0.0
la pampa,puelén,puelén,42112010,0.0,0.0,1.0,0.0,0.0,2.0,0.0,131.0,134.0,0.0
la pampa,puelén,casa de piedra,42112005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0
la pampa,quemú quemú,colonia barón,42119010,0.0,0.0,2.0,550.0,0.0,1.0,0.0,249.0,802.0,0.0
la pampa,quemú quemú,miguel cané,42119030,0.0,0.0,0.0,1.0,105.0,1.0,0.0,0.0,107.0,0.0
la pampa,quemú quemú,quemú quemú,42119040,0.0,0.0,1.0,2.0,113.0,1.0,0.0,143.0,260.0,0.0
la pampa,quemú quemú,relmo,42119050,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0
la pampa,quemú quemú,villa mirasol,42119060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0
la pampa,rancul,caleufú,42126010,0.0,350.0,0.0,2.0,0.0,1.0,0.0,0.0,353.0,0.0
la pampa,rancul,la maruja,42126030,0.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,0.0
la pampa,rancul,parera,42126040,0.0,0.0,0.0,408.0,0.0,1.0,0.0,258.0,667.0,0.0
la pampa,rancul,quetrequén,42126060,0.0,0.0,0.0,1.0,0.0,1.0,0.0,142.0,144.0,0.0
la pampa,rancul,rancul,42126070,0.0,0.0,0.0,158.0,0.0,2.0,0.0,677.0,837.0,0.0
la pampa,rancul,pichi huinca,42126050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
la pampa,realicó,adolfo van praet,42133010,0.0,6.0,0.0,0.0,0.0,1.0,0.0,23.0,30.0,0.0
la pampa,realicó,alta italia,42133020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,567.0,568.0,0.0
la pampa,realicó,damián maisonave (est. simson),42133030,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,102.0,0.0
la pampa,realicó,embajador martini,42133040,15.0,0.0,0.0,7.0,0.0,1.0,0.0,531.0,554.0,15.0
la pampa,realicó,falucho,42133050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.0,78.0,0.0
la pampa,realicó,ingeniero luiggi,42133060,0.0,0.0,0.0,240.0,0.0,2.0,0.0,1.418,1660.0,0.0
la pampa,realicó,ojeda,42133070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0
la pampa,realicó,realicó,42133080,171.0,0.0,1.0,1.527,0.0,1.0,0.0,1.398,3098.0,171.0
la pampa,toay,toay,42140020,225.0,5104.0,0.0,556.0,0.0,1.0,0.0,259.0,6145.0,225.0
la pampa,trenel,arata,42147010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,256.0,258.0,0.0
la pampa,trenel,metileo,42147020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,61.0,0.0
la pampa,trenel,trenel,42147030,84.0,652.0,0.0,0.0,0.0,2.0,0.0,274.0,1012.0,84.0
la pampa,utracán,ataliva roca,42154010,0.0,0.0,0.0,2.0,0.0,1.0,0.0,289.0,292.0,0.0
la pampa,utracán,chacharramendi,42154020,0.0,0.0,0.0,0.0,0.0,2.0,0.0,85.0,87.0,0.0
la pampa,utracán,colonia santa maría,42154030,0.0,0.0,1.0,1.0,0.0,0.0,0.0,145.0,147.0,0.0
la pampa,utracán,general acha,42154040,551.0,2915.0,0.0,970.0,0.0,2.0,0.0,333.0,4771.0,551.0
la pampa,utracán,quehué,42154050,0.0,0.0,0.0,1.0,0.0,1.0,0.0,242.0,244.0,0.0
la pampa,utracán,unanué,42154060,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,57.0,0.0
la pampa,lihuel calel,cuchillo co,42084010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
la rioja,arauco,aimogasta,46007010,104.0,2031.0,0.0,4.0,0.0,1.0,0.0,87.0,2227.0,104.0
la rioja,arauco,estación mazán,46007040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,15.0,0.0
la rioja,arauco,villa mazán,46007050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,0.0
la rioja,arauco,machigasta,46007040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
la rioja,capital,la rioja,46014010,5.272,34941.0,4.0,16.315,6.0,3.0,0.0,1.223,57764.0,5.272
la rioja,castro barros,anillaco,46021020,0.0,453.0,0.0,1.0,0.0,1.0,0.0,0.0,455.0,0.0
la rioja,castro barros,los molinos,46021050,0.0,49.0,0.0,0.0,0.0,0.0,0.0,4.0,53.0,0.0
la rioja,castro barros,san pedro,46021070,0.0,28.0,0.0,0.0,0.0,0.0,0.0,45.0,73.0,0.0
la rioja,castro barros,aminga,46021010,0.0,158.0,0.0,1.0,0.0,0.0,0.0,17.0,176.0,0.0
la rioja,castro barros,anjullón,46021030,0.0,44.0,0.0,1.0,0.0,0.0,0.0,64.0,109.0,0.0
la rioja,castro barros,chuquis,46021040,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
la rioja,castro barros,pinchas,46021060,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0
la rioja,castro barros,santa vera cruz,46021080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
la rioja,chamical,chamical,46035010,229.0,2963.0,0.0,8.0,0.0,1.0,0.0,9.0,3210.0,229.0
la rioja,chilecito,chilecito,46042010,1.046,4510.0,0.0,3.328,0.0,0.0,0.0,96.0,8980.0,1.046
la rioja,chilecito,colonia vichigasta,46042050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
la rioja,chilecito,los sarmientos,46042030,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0
la rioja,chilecito,nonogasta,46042090,90.0,824.0,0.0,1.0,0.0,1.0,0.0,6.0,922.0,90.0
la rioja,chilecito,san miguel,46042030,0.0,60.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,0.0
la rioja,chilecito,san nicolás,46042100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
la rioja,chilecito,vichigasta,46042140,46.0,0.0,0.0,1.0,0.0,1.0,0.0,103.0,151.0,46.0
la rioja,chilecito,colonia anguinán,46042020,0.0,161.0,0.0,1.0,0.0,0.0,0.0,69.0,231.0,0.0
la rioja,chilecito,guanchín,46042060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
la rioja,chilecito,malligasta,46042070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,0.0
la rioja,chilecito,santa florentina,46042110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
la rioja,chilecito,sañogasta,46042120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,219.0,0.0
la rioja,chilecito,tilimuqui,46042130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0
la rioja,chilecito,la puntilla,46042030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
la rioja,coronel felipe varela,guandacol,46028020,1.0,379.0,0.0,2.0,0.0,1.0,0.0,0.0,383.0,1.0
la rioja,coronel felipe varela,santa clara,46028010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0
la rioja,coronel felipe varela,villa unión,46028050,0.0,1122.0,0.0,3.0,0.0,1.0,0.0,258.0,1384.0,0.0
la rioja,coronel felipe varela,aicuña,46028010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0
la rioja,coronel felipe varela,los palacios,46028030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,0.0
la rioja,coronel felipe varela,pagancillo,46028040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,126.0,127.0,0.0
la rioja,famatina,famatina,46049070,1.0,202.0,0.0,2.0,0.0,0.0,0.0,5.0,210.0,1.0
la rioja,famatina,angulos,46049020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
la rioja,famatina,campanas,46049050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,161.0,162.0,0.0
la rioja,famatina,chañarmuyo,46049060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0
la rioja,famatina,la cuadra,46049080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0
la rioja,famatina,pituil,46049090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0,0.0
la rioja,famatina,santa cruz,46049110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0
la rioja,general angel v. peñaloza,tama,46056020,8.0,0.0,0.0,1.0,0.0,0.0,0.0,149.0,158.0,8.0
la rioja,general angel v. peñaloza,punta de los llanos,46056010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,94.0,0.0
la rioja,general belgrano,chañar,46063020,9.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,100.0,9.0
la rioja,general belgrano,loma blanca,46063030,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
la rioja,general belgrano,olta,46063040,0.0,1069.0,0.0,1.0,0.0,1.0,0.0,6.0,1077.0,0.0
la rioja,general belgrano,castro barros,46063010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
la rioja,general ocampo,santa rita de catuna,46084050,0.0,299.0,0.0,0.0,0.0,1.0,0.0,0.0,300.0,0.0
la rioja,general ocampo,ambil,46084010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
la rioja,general ocampo,milagro,46084030,0.0,813.0,0.0,1.0,0.0,0.0,0.0,0.0,814.0,0.0
la rioja,general san martín,ulapes,46091010,0.0,691.0,0.0,2.0,0.0,0.0,0.0,1.0,694.0,0.0
la rioja,independencia,amaná,46105010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
la rioja,independencia,otros,sin datos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
la rioja,independencia,patquía,46105020,31.0,0.0,0.0,1.0,0.0,0.0,0.0,279.0,311.0,31.0
la rioja,rosario vera peñaloza,chepes,46112010,4.0,2312.0,0.0,3.0,1.0,1.0,0.0,373.0,2694.0,4.0
la rioja,rosario vera peñaloza,desiderio tello,46112020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,0.0
la rioja,sanagasta,villa sanagasta,46126010,0.0,543.0,0.0,5.0,0.0,1.0,0.0,5.0,554.0,0.0
la rioja,san blas de los sauces,los robles,46119010,0.0,1.0,0.0,3.0,0.0,1.0,0.0,102.0,107.0,0.0
la rioja,san blas de los sauces,alpasinche,46119010,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,51.0,0.0
la rioja,san blas de los sauces,salicas - san blas,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,0.0
la rioja,san blas de los sauces,andolucas,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0
la rioja,san blas de los sauces,chaupihuasi,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0
la rioja,san blas de los sauces,cuipan,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
la rioja,san blas de los sauces,las talas,46119010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,0.0
la rioja,san blas de los sauces,san blas,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
la rioja,san blas de los sauces,shaqui,46119010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,74.0,0.0
la rioja,san blas de los sauces,suriyaco,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
la rioja,san blas de los sauces,tuyubil,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
